CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
769,32,0,69667.32,4,1,1,104130.49,1
404,45,10,100207.98,1,0,1,158487.75,1
805,49,7,59527.03,1,1,1,123704.11,0
795,50,1,147981.75,4,1,0,105434.79,0
795,53,7,189829.15,1,1,0,48950.34,0
478,24,9,173373.74,4,1,1,183030.38,1
614,18,4,130296.95,1,0,0,112558.4,1
816,54,6,79764.18,3,0,1,165963.68,0
741,28,5,46645.61,3,1,1,53205.17,1
694,20,6,141166.3,3,1,0,23095.09,0
601,26,8,189238.91,4,0,1,147958.16,0
614,18,4,130296.95,1,0,0,112558.4,1
607,20,3,18774.66,4,0,0,155878.11,1
585,56,1,18831.4,1,1,0,10515.07,0
452,40,4,142919.02,2,0,1,103242.27,0
437,39,2,36866.73,1,0,1,169330.69,0
694,20,6,141166.3,3,1,0,23095.09,0
659,54,5,146329.55,4,0,0,145672.18,0
449,52,3,85662.89,2,0,1,193918.87,0
839,59,4,118377.75,3,0,0,124707.09,1
735,58,2,42917.82,2,0,0,77518.87,1
839,59,4,118377.75,3,0,0,124707.09,1
566,50,6,42545.58,3,1,1,58642.95,0
816,54,6,79764.18,3,0,1,165963.68,0
735,58,2,42917.82,2,0,0,77518.87,1
620,43,0,77923.62,1,1,0,12318.58,1
842,46,0,186185.82,1,0,0,184562.6,0
371,30,1,68375.93,4,0,1,26694.94,1
629,28,7,120488.19,2,1,1,36432.08,1
808,57,2,50172.11,3,0,0,100557.7,0
808,57,2,50172.11,3,0,0,100557.7,0
471,41,10,8213.5,2,1,0,147350.26,1
488,35,0,178379.38,4,1,0,169123.25,1
694,49,5,62282.66,4,1,1,32172.25,0
811,23,0,19996.98,1,1,1,117446.59,0
629,28,7,120488.19,2,1,1,36432.08,1
663,59,8,24032.93,3,0,0,140068.59,1
471,41,10,8213.5,2,1,0,147350.26,1
601,26,8,189238.91,4,0,1,147958.16,0
768,42,10,172627.7,2,0,1,82068.08,1
768,42,10,172627.7,2,0,1,82068.08,1
586,22,9,96504.19,1,0,1,90483.4,0
452,58,6,91453.03,4,0,0,13466.07,1
564,52,8,86704.15,3,1,0,146506.88,0
619,36,9,75545.78,3,0,1,102407.92,0
620,26,3,82270.78,1,1,0,180355.95,0
848,57,3,29320.96,3,0,1,73107.82,1
393,40,1,112373.34,4,1,1,81976.1,1
620,43,0,77923.62,1,1,0,12318.58,1
399,49,3,187329.63,4,1,0,150877.57,0
566,50,6,42545.58,3,1,1,58642.95,0
676,36,5,193730.39,1,0,1,24691.0,1
555,61,4,99207.49,4,1,0,41678.84,1
501,52,5,11638.72,2,0,0,47906.32,1
414,43,1,109183.15,2,0,0,81142.72,1
564,52,8,86704.15,3,1,0,146506.88,0
384,59,0,52138.91,4,1,0,141806.35,0
441,56,0,7792.63,4,1,1,111052.92,1
393,40,1,112373.34,4,1,1,81976.1,1
421,29,1,27670.62,2,0,1,184305.17,1
841,58,5,167696.15,1,1,0,33334.05,1
842,46,0,186185.82,1,0,0,184562.6,0
400,24,0,3060.91,4,1,1,147103.34,0
816,54,6,79764.18,3,0,1,165963.68,0
506,37,2,199186.25,2,0,1,14374.29,1
488,35,0,178379.38,4,1,0,169123.25,1
689,20,0,75451.82,3,1,1,84381.6,0
785,45,9,168404.62,3,0,0,142422.68,0
370,50,4,193907.37,3,0,0,195262.76,1
412,56,5,79330.32,2,1,1,45400.97,1
729,33,3,22692.92,3,1,1,29420.41,0
404,45,10,100207.98,1,0,1,158487.75,1
471,41,10,8213.5,2,1,0,147350.26,1
645,34,6,70981.04,4,1,0,192224.21,0
370,50,4,193907.37,3,0,0,195262.76,1
602,49,1,18359.81,1,0,0,36376.71,0
620,43,0,77923.62,1,1,0,12318.58,1
808,57,2,50172.11,3,0,0,100557.7,0
709,49,4,7837.27,4,1,0,118898.66,0
839,59,4,118377.75,3,0,0,124707.09,1
795,49,2,52178.72,1,1,1,186025.39,0
480,54,7,183042.75,2,0,1,149886.96,1
737,41,6,83589.21,1,0,0,199561.6,1
478,24,9,173373.74,4,1,1,183030.38,1
485,50,9,85218.3,2,1,1,54822.15,1
650,36,1,147407.11,2,0,0,156536.87,1
694,49,5,62282.66,4,1,1,32172.25,0
537,62,0,69260.86,4,1,0,151735.16,1
709,49,4,7837.27,4,1,0,118898.66,0
537,62,0,69260.86,4,1,0,151735.16,1
441,56,0,7792.63,4,1,1,111052.92,1
629,28,7,120488.19,2,1,1,36432.08,1
601,26,8,189238.91,4,0,1,147958.16,0
693,49,8,167392.77,3,1,1,169683.53,1
768,42,10,172627.7,2,0,1,82068.08,1
400,24,0,3060.91,4,1,1,147103.34,0
694,49,5,62282.66,4,1,1,32172.25,0
400,24,0,3060.91,4,1,1,147103.34,0
471,41,10,8213.5,2,1,0,147350.26,1
759,33,9,110740.61,2,0,1,29150.97,1
839,59,4,118377.75,3,0,0,124707.09,1
695,44,2,41336.87,1,0,0,93361.49,1
399,49,3,187329.63,4,1,0,150877.57,0
834,23,5,188778.32,4,0,1,166775.21,0
390,20,7,194849.64,2,0,0,160116.08,0
398,21,2,195902.11,1,0,1,99901.58,0
809,43,2,31729.29,1,0,0,48328.79,1
709,18,7,137699.98,4,1,1,145080.97,0
834,23,5,188778.32,4,0,1,166775.21,0
751,19,7,116108.8,2,1,1,29554.05,1
795,53,7,189829.15,1,1,0,48950.34,0
519,40,0,152672.88,2,1,0,30272.86,0
643,31,3,103339.25,3,0,0,70922.02,0
441,56,0,7792.63,4,1,1,111052.92,1
601,21,10,191708.3,4,1,1,123815.58,0
510,32,8,113207.44,2,1,1,114295.18,1
763,43,7,127654.12,1,1,0,187082.73,1
841,22,0,186922.8,3,1,1,106159.75,0
716,23,4,123650.78,3,0,1,22657.63,0
607,20,3,18774.66,4,0,0,155878.11,1
834,23,5,188778.32,4,0,1,166775.21,0
390,20,7,194849.64,2,0,0,160116.08,0
737,41,6,83589.21,1,0,0,199561.6,1
626,32,2,9543.23,4,0,1,114234.59,0
737,28,10,25700.07,1,0,0,139766.59,0
809,43,2,31729.29,1,0,0,48328.79,1
785,45,9,168404.62,3,0,0,142422.68,0
709,18,7,137699.98,4,1,1,145080.97,0
769,32,0,69667.32,4,1,1,104130.49,1
371,30,1,68375.93,4,0,1,26694.94,1
557,41,6,135353.98,1,1,0,53196.69,1
638,40,4,176071.99,3,0,0,151407.43,0
601,21,10,191708.3,4,1,1,123815.58,0
351,58,0,193516.11,4,0,0,152956.59,0
735,58,2,42917.82,2,0,0,77518.87,1
842,46,0,186185.82,1,0,0,184562.6,0
793,26,3,146007.86,1,1,0,96310.91,0
404,45,10,100207.98,1,0,1,158487.75,1
821,57,9,44515.28,1,1,1,41448.9,0
737,41,6,83589.21,1,0,0,199561.6,1
412,56,5,79330.32,2,1,1,45400.97,1
680,61,8,148808.53,2,1,0,111656.98,1
824,47,8,35066.05,2,0,0,125159.36,1
739,29,2,109594.38,2,0,1,144326.29,1
591,50,0,164085.37,3,0,1,128579.29,1
519,40,0,152672.88,2,1,0,30272.86,0
728,48,0,47337.04,1,1,0,49060.16,0
826,34,9,25537.95,2,1,0,103856.48,1
501,52,5,11638.72,2,0,0,47906.32,1
607,20,3,18774.66,4,0,0,155878.11,1
593,19,2,107875.49,3,0,0,167308.77,0
438,45,1,162240.84,1,0,0,95870.23,0
488,35,0,178379.38,4,1,0,169123.25,1
693,18,10,36573.2,1,0,0,26585.13,1
663,59,8,24032.93,3,0,0,140068.59,1
404,45,10,100207.98,1,0,1,158487.75,1
841,58,5,167696.15,1,1,0,33334.05,1
709,18,7,137699.98,4,1,1,145080.97,0
834,23,5,188778.32,4,0,1,166775.21,0
645,34,6,70981.04,4,1,0,192224.21,0
456,25,0,139902.44,4,0,1,119439.7,1
680,61,8,148808.53,2,1,0,111656.98,1
430,41,2,138578.07,2,1,1,176939.53,1
541,44,7,87134.58,3,0,1,80153.79,0
698,24,8,38876.01,3,0,0,199478.55,1
403,56,1,84694.19,4,0,1,157928.67,0
700,19,1,106865.49,2,0,0,87701.48,1
537,23,3,156259.21,1,0,0,122662.95,0
793,25,5,67310.84,1,0,0,53514.82,0
414,43,1,109183.15,2,0,0,81142.72,1
811,23,0,19996.98,1,1,1,117446.59,0
555,61,4,99207.49,4,1,0,41678.84,1
804,44,2,131144.53,3,0,0,113141.37,1
785,45,9,168404.62,3,0,0,142422.68,0
506,37,2,199186.25,2,0,1,14374.29,1
478,24,9,173373.74,4,1,1,183030.38,1
763,43,7,127654.12,1,1,0,187082.73,1
351,58,0,193516.11,4,0,0,152956.59,0
722,44,2,16174.59,1,0,1,48964.74,1
689,20,0,75451.82,3,1,1,84381.6,0
510,32,8,113207.44,2,1,1,114295.18,1
437,39,2,36866.73,1,0,1,169330.69,0
848,57,3,29320.96,3,0,1,73107.82,1
456,25,0,139902.44,4,0,1,119439.7,1
441,56,0,7792.63,4,1,1,111052.92,1
713,39,0,186687.26,2,1,1,19137.98,0
804,44,2,131144.53,3,0,0,113141.37,1
601,21,10,191708.3,4,1,1,123815.58,0
741,28,5,46645.61,3,1,1,53205.17,1
620,43,0,77923.62,1,1,0,12318.58,1
506,37,2,199186.25,2,0,1,14374.29,1
538,51,0,26549.08,3,0,1,11007.0,0
824,47,8,35066.05,2,0,0,125159.36,1
511,54,5,47719.37,1,1,1,96830.04,1
741,28,5,46645.61,3,1,1,53205.17,1
399,49,3,187329.63,4,1,0,150877.57,0
438,45,1,162240.84,1,0,0,95870.23,0
676,36,5,193730.39,1,0,1,24691.0,1
816,54,6,79764.18,3,0,1,165963.68,0
811,23,0,19996.98,1,1,1,117446.59,0
763,43,7,127654.12,1,1,0,187082.73,1
399,49,3,187329.63,4,1,0,150877.57,0
537,23,3,156259.21,1,0,0,122662.95,0
512,45,5,116261.08,1,0,0,125499.93,0
591,50,0,164085.37,3,0,1,128579.29,1
700,19,1,106865.49,2,0,0,87701.48,1
780,50,7,68124.91,4,1,0,148804.34,1
404,45,10,100207.98,1,0,1,158487.75,1
620,43,0,77923.62,1,1,0,12318.58,1
537,62,0,69260.86,4,1,0,151735.16,1
488,35,0,178379.38,4,1,0,169123.25,1
403,56,1,84694.19,4,0,1,157928.67,0
795,50,1,147981.75,4,1,0,105434.79,0
567,45,7,173423.32,4,0,0,111931.46,0
452,40,4,142919.02,2,0,1,103242.27,0
564,52,8,86704.15,3,1,0,146506.88,0
614,18,4,130296.95,1,0,0,112558.4,1
735,56,5,131422.27,1,0,0,122837.79,0
480,62,6,123170.23,1,1,1,161912.05,0
511,54,5,47719.37,1,1,1,96830.04,1
601,21,10,191708.3,4,1,1,123815.58,0
804,44,2,131144.53,3,0,0,113141.37,1
619,36,9,75545.78,3,0,1,102407.92,0
620,43,0,77923.62,1,1,0,12318.58,1
564,49,8,10697.06,1,0,0,146074.02,1
645,34,6,70981.04,4,1,0,192224.21,0
656,45,5,188850.32,3,1,0,45416.95,0
777,26,8,77079.32,4,1,0,91990.35,1
716,23,4,123650.78,3,0,1,22657.63,0
519,40,0,152672.88,2,1,0,30272.86,0
591,50,0,164085.37,3,0,1,128579.29,1
809,43,2,31729.29,1,0,0,48328.79,1
402,30,3,54792.23,2,0,1,119722.39,0
480,62,6,123170.23,1,1,1,161912.05,0
653,61,9,99312.24,3,0,1,156657.58,1
795,50,1,147981.75,4,1,0,105434.79,0
400,24,0,3060.91,4,1,1,147103.34,0
441,56,0,7792.63,4,1,1,111052.92,1
566,50,6,42545.58,3,1,1,58642.95,0
741,28,5,46645.61,3,1,1,53205.17,1
741,28,5,46645.61,3,1,1,53205.17,1
456,25,0,139902.44,4,0,1,119439.7,1
430,41,2,138578.07,2,1,1,176939.53,1
400,24,0,3060.91,4,1,1,147103.34,0
471,41,10,8213.5,2,1,0,147350.26,1
488,35,0,178379.38,4,1,0,169123.25,1
620,26,3,82270.78,1,1,0,180355.95,0
540,19,2,50003.29,4,0,0,153380.71,1
638,40,4,176071.99,3,0,0,151407.43,0
780,50,7,68124.91,4,1,0,148804.34,1
602,49,1,18359.81,1,0,0,36376.71,0
841,22,0,186922.8,3,1,1,106159.75,0
393,40,1,112373.34,4,1,1,81976.1,1
795,50,1,147981.75,4,1,0,105434.79,0
452,40,4,142919.02,2,0,1,103242.27,0
678,61,5,160189.86,1,1,0,182494.56,1
404,45,10,100207.98,1,0,1,158487.75,1
638,40,4,176071.99,3,0,0,151407.43,0
623,47,10,114673.41,3,0,0,121778.27,1
566,50,6,42545.58,3,1,1,58642.95,0
653,61,9,99312.24,3,0,1,156657.58,1
620,26,3,82270.78,1,1,0,180355.95,0
659,54,5,146329.55,4,0,0,145672.18,0
735,56,5,131422.27,1,0,0,122837.79,0
780,50,7,68124.91,4,1,0,148804.34,1
793,25,5,67310.84,1,0,0,53514.82,0
687,51,2,98605.13,2,1,0,64706.63,0
614,18,4,130296.95,1,0,0,112558.4,1
393,40,1,112373.34,4,1,1,81976.1,1
452,58,6,91453.03,4,0,0,13466.07,1
751,19,7,116108.8,2,1,1,29554.05,1
449,52,3,85662.89,2,0,1,193918.87,0
645,34,6,70981.04,4,1,0,192224.21,0
455,19,8,113704.06,4,1,1,37194.32,0
351,58,0,193516.11,4,0,0,152956.59,0
403,56,1,84694.19,4,0,1,157928.67,0
524,30,6,177336.08,3,1,1,82053.43,1
694,49,5,62282.66,4,1,1,32172.25,0
580,52,4,70043.65,3,1,0,31710.79,0
676,36,5,193730.39,1,0,1,24691.0,1
484,45,5,173439.79,3,1,1,54781.43,1
591,50,0,164085.37,3,0,1,128579.29,1
414,43,1,109183.15,2,0,0,81142.72,1
524,30,6,177336.08,3,1,1,82053.43,1
390,20,7,194849.64,2,0,0,160116.08,0
539,28,5,169428.63,1,0,1,167091.78,0
795,53,7,189829.15,1,1,0,48950.34,0
400,24,0,3060.91,4,1,1,147103.34,0
825,56,3,161382.6,2,1,0,171638.22,1
393,40,1,112373.34,4,1,1,81976.1,1
729,33,3,22692.92,3,1,1,29420.41,0
780,50,7,68124.91,4,1,0,148804.34,1
539,28,5,169428.63,1,0,1,167091.78,0
741,28,5,46645.61,3,1,1,53205.17,1
643,31,3,103339.25,3,0,0,70922.02,0
562,55,9,191360.18,4,1,1,75079.61,0
709,49,4,7837.27,4,1,0,118898.66,0
557,41,6,135353.98,1,1,0,53196.69,1
729,33,3,22692.92,3,1,1,29420.41,0
524,30,6,177336.08,3,1,1,82053.43,1
793,25,5,67310.84,1,0,0,53514.82,0
669,59,5,136792.75,4,1,1,152595.37,1
480,62,6,123170.23,1,1,1,161912.05,0
540,19,2,50003.29,4,0,0,153380.71,1
537,62,0,69260.86,4,1,0,151735.16,1
737,41,6,83589.21,1,0,0,199561.6,1
769,32,0,69667.32,4,1,1,104130.49,1
722,44,2,16174.59,1,0,1,48964.74,1
839,59,4,118377.75,3,0,0,124707.09,1
768,42,10,172627.7,2,0,1,82068.08,1
585,56,1,18831.4,1,1,0,10515.07,0
804,44,2,131144.53,3,0,0,113141.37,1
728,48,0,47337.04,1,1,0,49060.16,0
813,32,4,92934.76,1,0,1,87618.48,1
638,40,4,176071.99,3,0,0,151407.43,0
516,37,7,135433.67,2,1,1,70077.35,1
551,49,6,135968.96,1,0,0,124752.0,1
713,39,0,186687.26,2,1,1,19137.98,0
501,52,5,11638.72,2,0,0,47906.32,1
564,49,8,10697.06,1,0,0,146074.02,1
537,62,0,69260.86,4,1,0,151735.16,1
538,51,0,26549.08,3,0,1,11007.0,0
716,23,1,16656.88,3,1,0,126840.55,0
591,50,0,164085.37,3,0,1,128579.29,1
663,59,8,24032.93,3,0,0,140068.59,1
614,18,4,130296.95,1,0,0,112558.4,1
669,59,5,136792.75,4,1,1,152595.37,1
471,41,10,8213.5,2,1,0,147350.26,1
519,40,0,152672.88,2,1,0,30272.86,0
408,54,3,3432.22,1,1,1,160915.0,0
601,26,8,189238.91,4,0,1,147958.16,0
821,57,9,44515.28,1,1,1,41448.9,0
471,41,10,8213.5,2,1,0,147350.26,1
833,18,10,47647.23,4,0,0,112573.52,0
364,53,6,11174.23,4,0,0,133759.77,0
839,59,4,118377.75,3,0,0,124707.09,1
841,58,5,167696.15,1,1,0,33334.05,1
609,20,9,115184.92,2,1,1,48863.47,0
562,55,9,191360.18,4,1,1,75079.61,0
777,26,8,77079.32,4,1,0,91990.35,1
399,49,3,187329.63,4,1,0,150877.57,0
793,26,3,146007.86,1,1,0,96310.91,0
524,30,6,177336.08,3,1,1,82053.43,1
452,40,4,142919.02,2,0,1,103242.27,0
768,42,10,172627.7,2,0,1,82068.08,1
614,18,4,130296.95,1,0,0,112558.4,1
656,45,5,188850.32,3,1,0,45416.95,0
516,37,7,135433.67,2,1,1,70077.35,1
713,39,0,186687.26,2,1,1,19137.98,0
824,47,8,35066.05,2,0,0,125159.36,1
623,47,10,114673.41,3,0,0,121778.27,1
728,48,0,47337.04,1,1,0,49060.16,0
795,49,2,52178.72,1,1,1,186025.39,0
848,57,3,29320.96,3,0,1,73107.82,1
777,26,8,77079.32,4,1,0,91990.35,1
567,45,7,173423.32,4,0,0,111931.46,0
825,56,3,161382.6,2,1,0,171638.22,1
602,49,1,18359.81,1,0,0,36376.71,0
601,26,8,189238.91,4,0,1,147958.16,0
811,23,0,19996.98,1,1,1,117446.59,0
471,41,10,8213.5,2,1,0,147350.26,1
540,19,2,50003.29,4,0,0,153380.71,1
421,29,1,27670.62,2,0,1,184305.17,1
834,23,5,188778.32,4,0,1,166775.21,0
650,36,1,147407.11,2,0,0,156536.87,1
402,30,3,54792.23,2,0,1,119722.39,0
499,64,0,88470.45,4,0,1,110669.6,0
609,20,9,115184.92,2,1,1,48863.47,0
506,37,2,199186.25,2,0,1,14374.29,1
780,50,7,68124.91,4,1,0,148804.34,1
480,62,6,123170.23,1,1,1,161912.05,0
687,51,2,98605.13,2,1,0,64706.63,0
610,47,7,181538.74,2,1,0,159680.08,1
841,22,0,186922.8,3,1,1,106159.75,0
456,25,0,139902.44,4,0,1,119439.7,1
759,33,9,110740.61,2,0,1,29150.97,1
499,64,0,88470.45,4,0,1,110669.6,0
709,18,7,137699.98,4,1,1,145080.97,0
834,23,5,188778.32,4,0,1,166775.21,0
659,54,5,146329.55,4,0,0,145672.18,0
501,52,5,11638.72,2,0,0,47906.32,1
364,53,6,11174.23,4,0,0,133759.77,0
567,45,7,173423.32,4,0,0,111931.46,0
694,20,6,141166.3,3,1,0,23095.09,0
499,64,0,88470.45,4,0,1,110669.6,0
824,47,8,35066.05,2,0,0,125159.36,1
363,56,0,125187.93,3,0,0,180936.81,0
506,37,2,199186.25,2,0,1,14374.29,1
669,59,5,136792.75,4,1,1,152595.37,1
564,49,8,10697.06,1,0,0,146074.02,1
393,40,1,112373.34,4,1,1,81976.1,1
645,34,6,70981.04,4,1,0,192224.21,0
586,22,9,96504.19,1,0,1,90483.4,0
716,23,1,16656.88,3,1,0,126840.55,0
737,41,6,83589.21,1,0,0,199561.6,1
384,59,0,52138.91,4,1,0,141806.35,0
665,42,4,164127.9,2,1,0,145618.67,0
501,52,5,11638.72,2,0,0,47906.32,1
478,24,9,173373.74,4,1,1,183030.38,1
402,39,8,18340.83,1,0,1,183251.96,0
519,40,0,152672.88,2,1,0,30272.86,0
519,40,0,152672.88,2,1,0,30272.86,0
484,45,5,173439.79,3,1,1,54781.43,1
480,54,7,183042.75,2,0,1,149886.96,1
689,20,0,75451.82,3,1,1,84381.6,0
449,52,3,85662.89,2,0,1,193918.87,0
643,31,3,103339.25,3,0,0,70922.02,0
785,45,9,168404.62,3,0,0,142422.68,0
623,47,10,114673.41,3,0,0,121778.27,1
516,37,7,135433.67,2,1,1,70077.35,1
551,49,6,135968.96,1,0,0,124752.0,1
501,52,5,11638.72,2,0,0,47906.32,1
449,52,3,85662.89,2,0,1,193918.87,0
614,18,4,130296.95,1,0,0,112558.4,1
716,23,1,16656.88,3,1,0,126840.55,0
384,59,0,52138.91,4,1,0,141806.35,0
398,21,2,195902.11,1,0,1,99901.58,0
602,49,1,18359.81,1,0,0,36376.71,0
676,36,5,193730.39,1,0,1,24691.0,1
541,44,7,87134.58,3,0,1,80153.79,0
400,24,0,3060.91,4,1,1,147103.34,0
808,57,2,50172.11,3,0,0,100557.7,0
614,18,4,130296.95,1,0,0,112558.4,1
638,40,4,176071.99,3,0,0,151407.43,0
834,23,5,188778.32,4,0,1,166775.21,0
564,52,8,86704.15,3,1,0,146506.88,0
449,52,3,85662.89,2,0,1,193918.87,0
793,26,3,146007.86,1,1,0,96310.91,0
351,58,0,193516.11,4,0,0,152956.59,0
511,54,5,47719.37,1,1,1,96830.04,1
607,20,3,18774.66,4,0,0,155878.11,1
650,36,1,147407.11,2,0,0,156536.87,1
613,54,4,136322.73,2,1,1,73235.0,1
510,32,8,113207.44,2,1,1,114295.18,1
452,40,4,142919.02,2,0,1,103242.27,0
437,39,2,36866.73,1,0,1,169330.69,0
643,31,3,103339.25,3,0,0,70922.02,0
564,49,8,10697.06,1,0,0,146074.02,1
793,25,5,67310.84,1,0,0,53514.82,0
610,47,7,181538.74,2,1,0,159680.08,1
438,45,1,162240.84,1,0,0,95870.23,0
564,49,8,10697.06,1,0,0,146074.02,1
650,36,1,147407.11,2,0,0,156536.87,1
471,41,10,8213.5,2,1,0,147350.26,1
539,46,7,9611.78,1,0,0,198276.6,0
537,23,3,156259.21,1,0,0,122662.95,0
484,45,5,173439.79,3,1,1,54781.43,1
751,19,7,116108.8,2,1,1,29554.05,1
619,36,9,75545.78,3,0,1,102407.92,0
729,33,3,22692.92,3,1,1,29420.41,0
709,49,4,7837.27,4,1,0,118898.66,0
638,40,4,176071.99,3,0,0,151407.43,0
645,34,6,70981.04,4,1,0,192224.21,0
643,31,3,103339.25,3,0,0,70922.02,0
709,18,7,137699.98,4,1,1,145080.97,0
555,61,4,99207.49,4,1,0,41678.84,1
735,58,2,42917.82,2,0,0,77518.87,1
593,19,2,107875.49,3,0,0,167308.77,0
402,30,3,54792.23,2,0,1,119722.39,0
638,40,4,176071.99,3,0,0,151407.43,0
694,49,5,62282.66,4,1,1,32172.25,0
485,50,9,85218.3,2,1,1,54822.15,1
371,30,1,68375.93,4,0,1,26694.94,1
555,61,4,99207.49,4,1,0,41678.84,1
358,37,2,137606.0,1,0,0,29806.92,1
430,18,9,102665.23,1,0,1,69174.41,0
620,26,3,82270.78,1,1,0,180355.95,0
580,52,4,70043.65,3,1,0,31710.79,0
607,20,3,18774.66,4,0,0,155878.11,1
795,53,7,189829.15,1,1,0,48950.34,0
610,47,7,181538.74,2,1,0,159680.08,1
842,46,0,186185.82,1,0,0,184562.6,0
669,59,5,136792.75,4,1,1,152595.37,1
591,50,0,164085.37,3,0,1,128579.29,1
351,58,0,193516.11,4,0,0,152956.59,0
452,58,6,91453.03,4,0,0,13466.07,1
478,24,9,173373.74,4,1,1,183030.38,1
540,19,2,50003.29,4,0,0,153380.71,1
488,35,0,178379.38,4,1,0,169123.25,1
620,43,0,77923.62,1,1,0,12318.58,1
358,37,2,137606.0,1,0,0,29806.92,1
811,23,0,19996.98,1,1,1,117446.59,0
519,40,0,152672.88,2,1,0,30272.86,0
833,18,10,47647.23,4,0,0,112573.52,0
729,33,3,22692.92,3,1,1,29420.41,0
488,35,0,178379.38,4,1,0,169123.25,1
619,36,9,75545.78,3,0,1,102407.92,0
638,40,4,176071.99,3,0,0,151407.43,0
441,56,0,7792.63,4,1,1,111052.92,1
811,23,0,19996.98,1,1,1,117446.59,0
601,26,8,189238.91,4,0,1,147958.16,0
449,52,3,85662.89,2,0,1,193918.87,0
402,30,3,54792.23,2,0,1,119722.39,0
516,37,7,135433.67,2,1,1,70077.35,1
408,54,3,3432.22,1,1,1,160915.0,0
629,28,7,120488.19,2,1,1,36432.08,1
813,32,4,92934.76,1,0,1,87618.48,1
656,45,5,188850.32,3,1,0,45416.95,0
390,20,7,194849.64,2,0,0,160116.08,0
537,62,0,69260.86,4,1,0,151735.16,1
437,39,2,36866.73,1,0,1,169330.69,0
777,26,8,77079.32,4,1,0,91990.35,1
695,44,2,41336.87,1,0,0,93361.49,1
795,50,1,147981.75,4,1,0,105434.79,0
698,24,8,38876.01,3,0,0,199478.55,1
709,49,4,7837.27,4,1,0,118898.66,0
441,56,0,7792.63,4,1,1,111052.92,1
400,24,0,3060.91,4,1,1,147103.34,0
363,56,0,125187.93,3,0,0,180936.81,0
793,25,5,67310.84,1,0,0,53514.82,0
659,54,5,146329.55,4,0,0,145672.18,0
768,42,10,172627.7,2,0,1,82068.08,1
538,51,0,26549.08,3,0,1,11007.0,0
680,61,8,148808.53,2,1,0,111656.98,1
759,33,9,110740.61,2,0,1,29150.97,1
665,42,4,164127.9,2,1,0,145618.67,0
620,26,3,82270.78,1,1,0,180355.95,0
821,57,9,44515.28,1,1,1,41448.9,0
351,58,0,193516.11,4,0,0,152956.59,0
449,52,3,85662.89,2,0,1,193918.87,0
713,39,0,186687.26,2,1,1,19137.98,0
693,49,8,167392.77,3,1,1,169683.53,1
614,18,4,130296.95,1,0,0,112558.4,1
485,50,9,85218.3,2,1,1,54822.15,1
499,64,0,88470.45,4,0,1,110669.6,0
693,18,10,36573.2,1,0,0,26585.13,1
620,26,3,82270.78,1,1,0,180355.95,0
698,24,8,38876.01,3,0,0,199478.55,1
591,50,0,164085.37,3,0,1,128579.29,1
795,50,1,147981.75,4,1,0,105434.79,0
593,19,2,107875.49,3,0,0,167308.77,0
371,30,1,68375.93,4,0,1,26694.94,1
480,62,6,123170.23,1,1,1,161912.05,0
811,23,0,19996.98,1,1,1,117446.59,0
824,47,8,35066.05,2,0,0,125159.36,1
591,50,0,164085.37,3,0,1,128579.29,1
620,60,3,129954.74,4,1,0,187258.23,1
777,26,8,77079.32,4,1,0,91990.35,1
848,57,3,29320.96,3,0,1,73107.82,1
421,29,1,27670.62,2,0,1,184305.17,1
449,52,3,85662.89,2,0,1,193918.87,0
511,54,5,47719.37,1,1,1,96830.04,1
384,59,0,52138.91,4,1,0,141806.35,0
785,45,9,168404.62,3,0,0,142422.68,0
804,44,2,131144.53,3,0,0,113141.37,1
665,42,4,164127.9,2,1,0,145618.67,0
713,39,0,186687.26,2,1,1,19137.98,0
609,20,9,115184.92,2,1,1,48863.47,0
658,31,7,47957.47,4,0,0,144373.72,0
539,28,5,169428.63,1,0,1,167091.78,0
805,49,7,59527.03,1,1,1,123704.11,0
363,56,0,125187.93,3,0,0,180936.81,0
488,35,0,178379.38,4,1,0,169123.25,1
614,18,4,130296.95,1,0,0,112558.4,1
769,32,0,69667.32,4,1,1,104130.49,1
619,36,9,75545.78,3,0,1,102407.92,0
398,21,2,195902.11,1,0,1,99901.58,0
680,61,8,148808.53,2,1,0,111656.98,1
408,54,3,3432.22,1,1,1,160915.0,0
834,23,5,188778.32,4,0,1,166775.21,0
564,52,8,86704.15,3,1,0,146506.88,0
680,61,8,148808.53,2,1,0,111656.98,1
759,33,9,110740.61,2,0,1,29150.97,1
567,45,7,173423.32,4,0,0,111931.46,0
834,23,5,188778.32,4,0,1,166775.21,0
824,47,8,35066.05,2,0,0,125159.36,1
402,39,8,18340.83,1,0,1,183251.96,0
780,50,7,68124.91,4,1,0,148804.34,1
364,53,6,11174.23,4,0,0,133759.77,0
371,30,1,68375.93,4,0,1,26694.94,1
698,24,8,38876.01,3,0,0,199478.55,1
759,33,9,110740.61,2,0,1,29150.97,1
456,25,0,139902.44,4,0,1,119439.7,1
816,54,6,79764.18,3,0,1,165963.68,0
390,20,7,194849.64,2,0,0,160116.08,0
402,30,3,54792.23,2,0,1,119722.39,0
716,23,1,16656.88,3,1,0,126840.55,0
821,57,9,44515.28,1,1,1,41448.9,0
620,43,0,77923.62,1,1,0,12318.58,1
687,51,2,98605.13,2,1,0,64706.63,0
363,56,0,125187.93,3,0,0,180936.81,0
